storyid,storytitle,sentence1,sentence2,sentence3,sentence4,sentence5
ddf9774d-4864-4b59-b64e-db213388658d,Tennis,Derek has always been a fan of tennis.,He grew up watching it and loved playing it.,In high school he worked hard to be on the varsity team.,When college rolled around he joined his college's team.,Now he is teaching his kids to love the sport too.
2a2b3666-8181-42f5-adfb-3b9469d348eb,Making Art,Aaron loved working with wood.,He took a woodworking class in high school.,His teacher showed him how to make pens from wood.,Aaron fell in love with the idea of making his own pens.,Now he makes pens and sells them for others to admire.
6e63363e-13d2-49a6-9222-520c5a1f7f70,First Kiss,Eric and Emily went to a movie together.,This was Emily's first date.,She was nervous about what would happen on her date.,She felt Eric put his arm around her.,She later got her first kiss that evening.
58f57fea-cc2a-45ae-aa8e-2fd8f0424769,Breakup,A long time ago I had a not-so-serious girlfriend.,We got along fine but we wanted different things in life.,We ended up breaking up after a few months.,I was very upset at first but eventually got over it.,I learned a lot from that relationship and feel better because of it.
f9a29a9f-cb59-4971-af7b-aa1391cd63a3,Confidence with Women,Anthony was very shy around women.,He became friends with a pretty girl at work.,Anthony learned that he had a lot in common with her.,He became involved in a brief romance with his female coworker.,"From this romance, Anthony gained more confident with women."
01017909-6509-4aa8-826a-f6e483a172f7,butterfly,Kim went to the butterfly conservatory with her family.,At first she was nervous.,The fluttering wings unnerved her.,But then one landed on her hand and flapped its delicate wings.,"Kim, enchanted, immediately fell in love with the butterflies!"
c620e3b9-8ac7-4696-89dd-306873f744db,Chef,Anna wanted to be a chef.,Her parents wanted to encourage her passion.,They sent her to culinary school at age eleven.,"There, Anna learned all kinds of cooking techniques.",She came home with more skills than a professional chef!
9e02d673-5dbf-4b02-9b4e-27e794d377d3,Astronaut,Nate was eight and wanted to be an astronaut.,His parents wanted to encourage him to dream big but be realistic.,They decided to educate him by sending him to space camp!,Nate had a great two weeks there learning all kinds of space facts.,He was so thankful for his parents' gift of support and love!
40c0c4aa-1ec7-4677-a797-c9ac201c3528,Dress,Lily was at the mall today and didn't plan to spend any money.,She browsed through several stores just to waste time.,She entered her favorite clothing store.,She tried on a dress she fell in love with.,She ended up buying the dress to wear to church on Sunday.
a8ee5d65-d1ac-48d1-89a8-1349a02f1d62,Grace and Joe,Grace and Joe were neighbors.,Grace decided to throw a party and she invited Joe.,Joe brought Grace flowers at the party.,Grace loved the flowers that Joe gave her.,They talked for hours at the party and fell in love.
cba29ca4-04b9-4bcc-81f5-001a92a247a2,Teaching Award,Kurt is a teacher.,He enjoys teaching his students.,Kurt's students love him because of how well he treats them.,They nominate him for a teaching award.,Kurt wins the award and is very proud.
6d2061ad-f917-4a5b-b4c5-8d8f7b461f0d,Mermaids,Penelope loved mermaids.,She used to have dreams about being a mermaid.,She read books where mermaids where the main characters.,"One day, she decided to commemorate her love of mermaids.",She got a large tattoo of a mermaid on her arm.
e252e2d0-3bfe-450f-8fc0-3b4d40a1a86c,Alyssa and Sam,Alyssa had a crush on Sam.,She was not sure if he was interested in her.,She decided to ask him out on a date.,He was very surprised and agreed to date her.,Alyssa and Sam are now in a relationship.
564d0cc2-e81f-4373-b077-11f7ee95beab,The end of it,Susie and tom were having a bad relationship.,Every day was a fight.,Susie had enough of it.,She decided to break up with him.,The two never spoke again.
4b4ffdee-6d12-46f1-8f53-7e5d53729c8c,Sad day for puppy,Tina had a puppy named Sampson for the past ten years.,Sampson was the family's heart and soul.,However recently Sampson had been getting sick.,Tina had no clue what to do.,"When Tina woke up the next day, Sampson was dead."
33ead1db-9f5f-436c-8426-89540611c7cd,New Healthcare,Lance hated his job.,He stuck around just for the health benefits.,One day his office announced they were switching healthcare providers.,The new benefits were terrible and gave Lance no reason to stay.,He happily quit and found a new job he could love.
e8cdf663-a3d3-4786-998a-eb2f895ac75a,Photo Booth,Allen was at the mall with his friends.,He was waiting in line for the photo booth.,All of sudden a girl with blonde hair and ripped jeans stepped out.,Allen fell in love instantly as she walked past.,He was so starstruck he couldn't even say hi as she walked away.
5338cf9b-1f6a-40aa-97ac-43441bcde4aa,Snail Photography,Kal was a photographer.,He wasn't just any type of photographer though.,He photographed snails for a living.,It started out as his passion but he turned it into his career.,He loved what he did and never worked a day in his life.
36dd472b-9195-42ae-9807-14da2d020609,Ex Couples Cruise,Janice and Alex were going on a couples cruise.,Too bad they broke up yesterday.,They had it booked for six months so they went anyways.,They were forced to do all sorts of couple activities.,By the end of the cruise they were back together and happily in love.
d9cc5c62-8094-4215-9c22-bdb6b8f9f6be,Brother's Prank,"I used to love playing pranks on Billy, my older brother.",One day I got a black rubber snake.,I put the snake in Billy's bed and waited in his closet.,Billy came in and pulled back the bed sheets.,I laughed when Billy screamed and fell backwards from the snake.
14c50f87-e21f-4554-8916-aa22c62e2331,The Kiss,Nicole decided to kiss another man behind her boyfriend's back.,One night she snuck outside the bar to meet her lover.,The second Nicole's lover gave her a kiss her boyfriend drove by.,Nicole's boyfriend squealed into the parking lot in front of the two.,The boyfriend broke up with Nicole on the spot.
6b218fb8-8743-4dad-aee6-038c5fd79405,Copper and Blaze,My dogs love to go for walks in the park.,It is sometimes hard to handle both of them alone.,My son and I brought them to the local dog park yesterday.,One of my dogs broke off the leash and ran away.,We had to run for 2 blocks before we caught him!
4e18ca02-7493-4053-9846-fba934e9c0b3,New House,I am proud to say I've saved up enough to purchase my first home.,My husband and I have been saving for 5 years.,I love older more antique homes.,I am hoping I can find one of those in my price range.,When we finally decide on a place I can't wait to redecorate!
93b37b7c-5eb1-43cc-925d-5c473d0ee9d2,Orange Kitty,Sharon recently lost her pet cat due to old age.,"She was very sad, but decided she wanted to adopt another kitty.",Over the weekend she went to the animal shelter.,She fell in love with a little orange tabby and named him Cheddar.,She took the kitty home and he is now part of the family.
2e6a8345-1cd1-4dca-ba14-6bc213763243,Lost and Found,"While walking down the street, Ramona found a wallet in the grass.",She opened it and found the ID of a man named Jack.,She searched the internet and messaged him about what she found.,They ended up emailing a lot in the days before they could meet.,"When she returned the wallet, he asked her out and they fell in love!"
1d36da18-36c7-43be-9ae5-cd59842ab48a,Keisha's Renewed Commitment to a Vegetarian Diet,"Keisha used to be a vegetarian, but she strayed from the lifestyle.",She succumbed to cravings for turkey and hamburgers.,Keisha was disappointed about this and wanted to renew her commitment.,She signed up for a vegetarian cooking class at a restaurant.,The class is helping Keisha stay on track with her lifestyle goals.
4cbbc2c6-4549-4005-8ad2-e615251a9ce0,Bar fight,Johnny used to love to go to bar to drink.,He knew all the waitresses and bartenders.,One day someone was rude to one of the waitresses.,He asked for the man to apologize.,He didn't so Johnny knocked him out cold.
eed71012-209d-497e-86fe-56947b41d48b,Lilac festival,Every year the city has a Lilac festival.,People come from all around to see the beautiful Lilacs in bloom.,There are vendors selling food and crafts.,People love just walking around and enjoying the view and smell.,We try to go once in a year and have some fun.
44caebea-d7be-4502-9be8-60f7632beb88,Musical Fusion,John and Mike were complete strangers.,They just moved into a new apartment together.,The new roommates both moved in music gear.,They were so excited about the musical connection they had.,The new roommates decided to start working on an album together.
1ee7d400-0ada-420c-b7fe-fbcb18e91ae8,Escape.,Synthia had married the wrong man.,At first they were in love but soon he became abusive.,After six months he beat her so badly he broke 4 bones.,Synthia had had enough and called the police.,Synthia was able to live happily after that despite her injury.
8a120a18-b8c4-47de-b655-a791ec72f563,Lucky break,"Sunday, Billy went to church with his family.",He was scared of the priest who made him feel uncomfortable.,"After mass, the priest told his parents he wanted to talk to Billy.",Billy followed the priest into his office.,"In there, the priest started to hurt Billy but had a heart attack."
3576cdb5-62de-4563-9502-bd5a3b072115,Mac and Dennis,Mac and Dennis were roommates.,They really annoyed each other a lot.,Mac was secretly in love with Denis.,One day Mac wrote Denis a love letter.,Denis was so horrified by the letter that he killed Mac.
ceb4754f-17a6-4ce3-979f-d169143741f3,Gamers,Mike and his friends all loved to sit around and play Tabletop.,They would gather in Mike's basement every night and eat junk food.,"In their game sessions, they had many imaginary adventures.",His wife warned him he was making himself sick with all the sitting.,By age 40 they had all died of heart attacks.
